Place,Location,Area,Rooms,Air Conditioning,Built-in Wardrobes,Elevator,Heating,Garage,Terrace,Price
Piso,Centro,101,4,0,0,0,1,0,0,485000
Piso,Arganzuela,58,3,0,1,0,1,0,0,215000
Piso,Salamanca,87,2,1,1,1,1,1,0,355000
Piso,Ciudad Lineal,75,2,0,0,1,1,0,1,240000
Ático,Moncloa,250,5,1,0,1,0,1,1,1200000
Piso,Puente de Vallecas,100,4,1,1,0,1,0,1,152700
Piso,Salamanca,75,1,1,1,1,1,0,1,450000
Piso,Fuencarral,57,2,0,0,0,1,0,0,175000
Piso,Centro,145,3,1,1,1,1,0,0,1270000
Piso,Fuencarral,161,3,1,1,1,1,1,0,530000
Piso,Latina,65,3,0,0,1,0,0,1,159000
Piso,Salamanca,130,2,1,1,1,1,0,0,1330000
Piso,Chamberí,97,2,0,0,1,0,1,1,668700
Piso,Latina,71,3,0,0,1,0,0,1,179598
Piso,Villa de Vallecas,49,1,0,0,1,1,0,0,132000
Ático,Hortaleza,155,4,0,1,1,1,1,1,990000
Piso,Chamartín,70,2,1,1,1,0,0,1,420000
Piso,Centro,142,3,0,1,1,0,0,0,850000
Piso,Tetuán,300,5,0,0,1,1,1,0,1730000
Apartamento,Ciudad Lineal,65,2,0,0,0,1,0,1,240000
Piso,Villaverde,61,2,1,1,1,0,0,0,125000
Ático,Salamanca,146,3,1,1,1,1,0,1,1095000
Piso,Centro,90,3,1,0,0,1,0,0,355000
Piso,Centro,180,4,1,1,1,1,0,0,1800000
Piso,Chamberí,238,4,0,1,1,1,1,0,1650000
Piso,Moratalaz,83,3,0,1,1,1,0,1,297000
Piso,Retiro,75,2,0,0,1,0,0,0,282473
Piso,Chamberí,229,5,0,0,1,1,0,0,850000
Piso,Fuencarral,82,3,0,1,0,1,0,1,173000
Piso,Salamanca,402,4,1,1,1,1,0,1,3700000
Piso,Arganzuela,97,3,0,1,1,1,0,1,415000
Piso,Chamberí,240,5,1,1,1,1,1,1,1200000
Piso,Ciudad Lineal,73,3,1,1,1,1,0,0,225000
Piso,Latina,80,3,1,1,1,1,1,0,270000
Piso,Latina,64,2,0,0,1,1,0,0,161300
Piso,Carabanchel,62,3,0,1,0,1,0,1,99000
Piso,Chamartín,191,3,1,1,1,1,1,0,1500000
Piso,Salamanca,52,1,1,0,0,0,0,0,278000
Piso,Latina,70,2,1,0,0,1,0,0,260000
Piso,Centro,56,2,1,1,0,1,0,1,339000
Piso,Ciudad Lineal,67,3,0,0,1,0,0,0,150000
Piso,Villaverde,65,3,0,0,1,1,0,1,139500
Piso,Retiro,140,4,1,1,1,1,0,1,549900
Piso,Carabanchel,78,3,0,1,0,1,1,1,160000
Piso,Chamartín,120,3,1,0,0,0,0,0,897000
Ático,Salamanca,125,2,1,1,1,1,0,1,1250000
Piso,Salamanca,133,3,1,1,0,1,0,0,1300000
Piso,Centro,75,3,0,0,0,1,0,0,335000
Piso,Chamartín,68,2,0,0,0,1,0,0,348000
Piso,Centro,80,3,1,1,1,1,0,0,359000
Piso,Centro,185,2,0,0,0,1,0,0,599000
Dúplex,Moncloa,345,4,1,1,1,1,1,1,1540000
Piso,Chamberí,118,3,0,1,1,1,1,0,500000
Piso,Puente de Vallecas,127,3,1,0,1,1,1,1,365000
Piso,Chamberí,457,5,0,1,1,1,1,1,4200000
Piso,Chamberí,52,2,0,1,1,0,0,0,335000
Piso,Ciudad Lineal,89,2,0,0,0,1,0,0,229000
Piso,Carabanchel,73,2,0,0,0,1,0,1,179000
Piso,San Blas,63,3,1,0,0,1,0,1,185000
Piso,Centro,106,2,1,0,1,1,0,1,839000
Piso,Moncloa,84,2,1,1,1,1,1,1,575000
Piso,Centro,85,1,1,1,0,1,0,0,369000
Piso,San Blas,116,4,1,1,1,1,0,1,213000
Piso,Chamberí,88,2,0,0,1,1,0,0,545000
Piso,Centro,170,3,1,1,1,1,0,0,1400000
Piso,Chamberí,106,3,1,1,1,1,1,0,550000
Piso,Villa de Vallecas,74,2,0,0,1,1,0,0,424900
Piso,Chamberí,80,4,0,0,1,1,0,0,290000
Piso,Chamberí,135,4,0,1,1,1,1,1,739000
Piso,Usera,83,3,1,1,1,1,0,0,349000
Piso,Puente de Vallecas,89,3,0,0,0,0,0,1,168000
Piso,Chamberí,103,2,0,0,1,1,0,0,699000
Piso,Chamartín,82,2,1,1,1,1,0,1,379000
Piso,Barajas,138,3,0,1,1,0,1,1,402500
Piso,Salamanca,48,1,0,1,1,1,0,1,190000
Piso,Salamanca,280,4,1,1,1,1,0,0,4300000
Piso,Vicálvaro,136,3,0,1,1,1,1,0,359000
Piso,Vicálvaro,70,2,1,0,1,1,0,1,160000
Piso,Salamanca,175,3,1,1,1,1,0,1,1100000
Piso,Centro,235,4,0,1,1,1,0,0,1350000
Piso,Fuencarral,62,1,0,1,1,0,0,0,152000
Piso,Moratalaz,113,3,1,0,0,1,0,0,240000
Piso,Carabanchel,76,3,0,1,0,1,0,1,142000
Piso,Vicálvaro,78,3,0,1,0,0,0,1,150000
Piso,Ciudad Lineal,123,3,0,1,1,1,0,1,330000
Piso,Retiro,235,4,1,1,1,1,0,0,613000
Piso,Centro,65,2,1,0,1,1,0,0,699000
Piso,Centro,84,2,1,1,1,1,0,0,449000
Piso,Usera,100,3,0,1,1,1,0,1,282900
Piso,San Blas,207,4,1,1,1,1,1,1,975000
Piso,Arganzuela,87,2,1,1,1,1,1,0,415000
Piso,Chamberí,61,2,1,0,1,0,0,0,379600
Piso,Puente de Vallecas,47,3,0,1,0,1,0,0,109478
Piso,Tetuán,63,1,1,1,1,0,1,0,290000
Piso,Retiro,109,2,1,1,1,1,0,0,795000
Piso,Carabanchel,96,3,0,1,1,1,0,1,227000
Piso,Chamberí,77,4,1,1,1,1,0,0,429000
Piso,Tetuán,127,3,0,1,1,1,0,0,950000
Piso,Tetuán,55,2,0,0,1,0,0,0,275000
Piso,Chamartín,120,3,1,1,1,0,0,0,950000
Piso,Vicálvaro,101,3,1,1,1,1,1,0,332000
Piso,Villaverde,64,3,0,0,0,0,0,1,131000
Piso,Centro,153,3,1,1,1,1,1,0,850000
Piso,Chamberí,161,4,1,1,1,0,0,0,795000
Piso,Centro,143,5,1,0,0,1,0,0,700000
Piso,San Blas,68,2,0,1,1,1,1,0,203000
Piso,Chamberí,150,3,1,1,1,1,1,1,2850000
Piso,Arganzuela,90,4,0,0,1,0,0,0,340000
Ático,Centro,69,1,1,1,1,1,0,1,580000
Piso,Retiro,125,3,1,1,1,1,0,1,895000
Piso,Centro,84,2,0,0,1,0,0,0,819000
Piso,Salamanca,66,2,1,1,1,1,0,0,599000
Piso,Villa de Vallecas,58,1,0,0,0,0,0,0,113810
Piso,Chamartín,110,3,1,1,1,1,0,0,830000
Piso,Latina,71,3,0,0,1,1,0,1,250000
Piso,Carabanchel,68,2,0,0,0,1,0,1,119000
Piso,Retiro,185,3,0,1,0,0,0,0,570000
Piso,San Blas,27,1,0,0,1,1,0,1,80800
Piso,Puente de Vallecas,51,3,1,0,0,1,0,0,123000
Piso,Chamartín,108,2,1,1,1,1,1,0,725000
Piso,Puente de Vallecas,48,2,1,1,1,1,0,1,115000
Piso,Chamberí,101,3,1,1,1,1,0,1,575000
Piso,Salamanca,85,2,0,0,0,1,0,0,365000
Ático,Chamberí,53,1,0,0,1,1,0,0,390000
Piso,Moncloa,60,1,1,1,1,1,1,0,309000
Piso,Salamanca,106,3,1,1,1,1,0,1,1400000
Piso,Tetuán,51,1,0,1,1,0,1,0,220000
Ático,Ciudad Lineal,200,4,1,1,1,0,1,1,929000
Piso,Usera,85,3,1,1,0,1,0,0,177500
Piso,Puente de Vallecas,69,3,1,0,0,0,0,1,146000
Piso,Usera,94,3,1,1,1,1,1,1,530000
Piso,Chamartín,171,4,0,1,1,1,0,1,840000
Piso,Hortaleza,90,3,0,1,1,1,0,1,289000
Ático,Salamanca,270,3,0,0,1,0,0,1,2100000
Piso,Latina,66,2,1,1,1,1,0,1,169500
Piso,Retiro,35,1,1,0,1,1,0,0,320000
Piso,Usera,178,3,0,0,1,1,0,1,359000
Piso,Villa de Vallecas,88,3,1,0,1,1,0,0,265000
Piso,Ciudad Lineal,90,3,1,1,0,1,0,0,225000
Piso,Puente de Vallecas,50,2,1,1,0,0,0,0,124000
Piso,Tetuán,87,3,1,1,0,1,1,0,290000
Piso,Chamberí,138,3,0,1,1,1,1,1,959370
Piso,Villa de Vallecas,105,3,0,1,1,1,1,0,180000
Piso,Tetuán,103,1,0,1,1,0,1,0,197600
Piso,Hortaleza,188,3,1,1,1,1,1,0,1050000
Piso,Salamanca,251,4,1,1,1,1,1,0,3350000
Piso,Chamberí,233,3,0,0,1,0,1,0,1140000
Piso,Salamanca,185,3,1,1,1,1,0,1,1580000
Piso,Arganzuela,148,4,0,1,1,1,0,1,585000
Piso,Tetuán,222,5,0,1,1,1,1,1,890000
Piso,Centro,50,1,1,1,0,1,0,0,340000
Piso,Salamanca,134,4,0,1,1,1,0,0,770000
Piso,Chamartín,120,3,1,1,1,1,0,0,799000
Piso,Villaverde,73,3,0,0,0,0,0,0,131000
Ático,Vicálvaro,42,1,1,1,1,1,0,1,168000
Piso,Salamanca,80,2,0,1,1,1,0,0,560000
Piso,Arganzuela,45,1,0,1,1,0,0,0,220000
Piso,Puente de Vallecas,75,3,0,0,1,1,0,0,150000
Piso,Retiro,105,3,1,0,1,1,0,0,455000
Dúplex,Moncloa,220,3,0,1,1,1,0,1,1256375
Piso,Usera,73,2,0,0,0,1,1,0,133000
Piso,Tetuán,39,1,1,0,0,1,0,0,178200
Ático,Moncloa,250,5,1,1,1,1,1,1,1200000
Piso,Retiro,111,3,1,1,1,1,1,1,530000
Piso,Carabanchel,58,2,0,1,1,1,0,1,119406
Piso,Salamanca,185,3,1,1,1,0,0,0,1900000
Piso,Fuencarral,63,2,1,1,1,0,0,0,225000
Piso,Centro,165,2,1,1,1,1,0,0,1900000
Piso,Salamanca,77,2,1,1,1,1,0,0,750000
Piso,Centro,171,3,0,0,1,1,0,1,980000
Piso,Carabanchel,73,2,1,1,1,1,1,0,250000
Piso,Salamanca,106,2,1,1,1,0,0,0,995000
Piso,Retiro,60,2,1,0,1,0,0,0,382000
Ático,Chamberí,310,3,0,0,1,0,0,1,2350000
Piso,Latina,57,2,0,0,1,1,0,1,149000
Piso,Salamanca,148,7,1,1,0,1,0,0,1290000
Piso,Arganzuela,121,4,0,1,1,1,0,0,424900
Piso,Moncloa,216,3,0,0,1,0,0,1,1256375
Piso,Chamberí,300,4,1,1,1,1,1,1,3400000
Piso,Puente de Vallecas,69,3,1,0,0,1,0,1,146000
Dúplex,Centro,297,4,1,1,1,1,0,0,1780000
Piso,Centro,194,2,1,1,1,1,0,0,1500000
Piso,San Blas,80,2,1,1,1,1,1,0,175000
Piso,Hortaleza,95,2,1,1,1,1,0,0,265000
Piso,Moncloa,50,1,1,1,1,1,0,1,225000
Piso,Ciudad Lineal,88,3,1,1,1,1,1,0,437000
Piso,Salamanca,84,1,1,0,1,1,0,0,495000
Piso,Puente de Vallecas,50,2,1,1,0,1,0,0,170000
Piso,Villa de Vallecas,85,3,0,1,0,0,0,0,169000
Piso,Salamanca,45,1,1,1,1,1,0,0,295000
Piso,Retiro,296,6,1,1,1,1,1,1,1795000
Piso,Moncloa,359,4,1,0,0,0,0,0,850000
Piso,Carabanchel,88,2,0,1,1,1,0,1,325000
Piso,Retiro,130,4,0,0,1,1,0,1,595000
Piso,Usera,89,2,1,1,1,1,0,1,220000
Piso,Moratalaz,74,3,0,0,0,1,0,0,187000
Piso,Latina,70,2,0,0,1,1,0,1,175000
Piso,Salamanca,450,4,1,1,1,0,1,1,5000000
Piso,Salamanca,90,2,1,1,1,1,0,0,1100000
Piso,Centro,67,2,0,0,1,1,0,0,299000
Piso,Latina,70,3,0,1,0,1,0,0,125000
Piso,Villa de Vallecas,104,4,0,1,1,1,0,0,273000
Piso,Arganzuela,43,1,0,0,1,1,0,0,238000
Ático,Centro,211,4,1,1,1,1,0,1,2350000
Piso,Salamanca,97,2,1,1,1,1,0,0,840000
Piso,Centro,32,2,1,1,0,1,0,0,196000
Piso,Chamberí,37,2,0,0,1,0,0,0,210000
Piso,Moncloa,92,2,1,1,1,1,1,0,420000
Piso,Moncloa,87,2,0,1,1,1,0,0,526585
Piso,Moratalaz,75,3,1,1,1,1,0,1,161000
Piso,Retiro,185,2,1,0,1,0,0,0,1800000
Piso,Tetuán,108,3,0,1,1,1,1,0,480000
Piso,Moratalaz,118,3,0,1,1,1,1,0,378000
Piso,Latina,70,2,1,1,0,1,0,0,260000
Piso,Carabanchel,62,2,1,0,0,1,0,1,130000
Piso,Usera,70,1,1,0,1,1,0,0,183900
Piso,Chamberí,121,4,0,1,1,1,0,1,705000
Piso,Salamanca,34,1,1,1,1,1,0,1,255000
Piso,Moncloa,90,2,1,1,0,1,0,0,284000
Piso,Latina,42,1,0,1,0,1,0,0,99000
Piso,Centro,49,2,0,0,1,0,0,1,395000
Piso,Ciudad Lineal,64,2,0,1,1,0,0,1,330000
Piso,Barajas,46,2,1,0,0,1,0,0,155000
Piso,Centro,68,1,1,1,1,1,0,0,519000
Piso,Chamberí,129,2,0,1,1,1,0,0,330200
Piso,Carabanchel,65,2,0,1,0,1,0,1,143000
Piso,Chamberí,111,3,0,1,1,1,1,1,550000
Piso,Barajas,52,2,0,0,1,1,0,0,149999
Piso,Chamberí,198,2,1,1,1,1,0,0,1350000
Piso,Chamberí,93,2,0,0,1,0,0,0,500000
Ático,Carabanchel,60,1,1,1,1,1,0,1,238000
Piso,Villa de Vallecas,65,2,0,0,0,1,0,0,174900
Piso,Chamartín,50,2,0,1,1,1,0,1,250000
Piso,Arganzuela,87,2,0,0,1,0,1,0,435800
Dúplex,Moncloa,220,5,1,1,1,1,1,1,1380000
Piso,Salamanca,148,3,1,1,1,1,1,0,1290000
Piso,Carabanchel,75,3,0,1,0,0,0,0,189900
Piso,Moncloa,140,3,1,1,1,1,1,1,595000
Piso,Chamberí,88,2,0,1,1,1,0,0,545000
Piso,Salamanca,115,3,1,0,1,1,0,0,885000
Piso,Moncloa,108,3,1,1,1,1,0,0,375000
Piso,Salamanca,379,5,1,0,1,0,1,1,3600000
Piso,Latina,59,1,1,1,1,1,0,1,160000
Piso,Arganzuela,40,1,1,1,1,0,1,0,315000
Piso,Salamanca,106,3,1,1,1,1,0,1,580000
Piso,Tetuán,162,4,1,1,1,1,1,0,735000
Piso,Usera,64,2,0,0,0,0,0,1,125500
Piso,Ciudad Lineal,191,4,1,1,1,1,1,1,1050000
Piso,Centro,200,8,0,0,0,1,0,0,640000
Piso,Tetuán,137,3,1,1,1,1,0,1,1349000
Piso,Chamartín,199,3,1,0,1,1,0,1,985000
Piso,Centro,34,1,1,1,1,1,0,0,210000
Piso,Ciudad Lineal,112,3,0,0,1,1,0,0,355000
Piso,Usera,60,2,0,1,0,1,0,1,139000
Piso,Moncloa,230,3,1,0,1,1,0,0,650000
Piso,Chamberí,171,4,0,1,1,1,0,1,725000
Piso,Salamanca,119,3,0,0,1,0,0,1,390000
Piso,Villa de Vallecas,105,4,1,1,1,1,1,1,339500
Piso,Salamanca,106,2,0,0,1,0,0,0,995000
Piso,Salamanca,35,1,1,1,1,1,0,0,249000
Piso,Centro,115,2,1,1,1,1,0,1,795000
Piso,Salamanca,105,2,0,1,1,1,0,1,448900
Piso,Chamberí,100,2,1,0,1,1,0,0,690000
Piso,Chamberí,104,3,1,1,1,1,0,0,499000
Piso,Centro,125,4,1,0,1,0,0,0,309900
Dúplex,Chamartín,195,2,1,1,1,1,1,1,1390000
Piso,Moratalaz,93,3,0,1,1,1,0,1,269900
Piso,Puente de Vallecas,59,3,1,1,1,1,0,0,173000
Piso,Tetuán,79,1,1,0,1,1,1,0,294900
Piso,Centro,180,5,1,1,1,1,0,0,1200000
Piso,Centro,45,1,0,0,1,1,0,0,328600
Piso,Usera,80,4,0,0,1,1,0,0,149000
Piso,Latina,71,3,0,1,0,0,1,1,214000
Piso,Vicálvaro,123,3,1,1,1,1,1,1,359600
Piso,Villaverde,91,3,0,0,0,1,0,1,150000
Piso,Vicálvaro,51,1,0,0,1,0,0,0,168046
Piso,Latina,76,3,0,0,0,1,0,1,199000
Piso,Retiro,142,4,0,0,1,0,0,0,564000
Ático,Centro,125,1,1,1,1,1,0,1,1200000
Piso,Puente de Vallecas,60,2,1,0,1,1,0,0,129900
Piso,Retiro,57,3,0,0,0,0,0,0,349724
Piso,Salamanca,320,4,1,1,1,1,1,1,3650000
Piso,Moratalaz,92,3,0,1,1,0,1,1,280000
Piso,Hortaleza,91,3,0,0,1,0,0,0,249000
Piso,Ciudad Lineal,111,3,1,1,0,1,0,1,350000
Piso,Salamanca,76,2,1,1,1,0,0,0,849000
Dúplex,Hortaleza,109,2,1,1,1,1,1,1,329000
Piso,Centro,50,1,0,1,0,1,0,0,253000
Piso,Ciudad Lineal,275,5,1,1,1,0,1,1,1250000
Piso,Salamanca,83,2,1,1,1,1,0,1,849000
Piso,Barajas,158,3,1,1,1,1,0,1,450000
Piso,Retiro,60,2,1,1,1,1,0,0,357500
Piso,Carabanchel,100,4,0,0,1,1,0,1,279000
Piso,Chamberí,47,1,1,1,1,1,0,0,410000
Piso,Vicálvaro,91,3,0,1,1,1,1,0,314400
Piso,Fuencarral,128,4,1,1,1,1,1,1,499999
Piso,Carabanchel,96,3,0,0,0,0,0,1,194000
Piso,Retiro,120,4,0,0,1,1,0,0,580000
Piso,Salamanca,286,5,1,1,1,1,1,1,3900000
Piso,Usera,121,2,1,1,1,0,1,1,295000
Piso,Puente de Vallecas,30,1,1,0,0,1,0,0,100000
Piso,Puente de Vallecas,69,3,1,0,0,1,0,0,119000
Piso,Salamanca,44,1,1,1,1,0,0,0,250000
Piso,Chamberí,120,2,1,1,1,1,0,0,899000
Piso,Salamanca,154,3,1,1,1,1,0,0,1800000
Piso,Salamanca,277,3,1,1,1,1,0,0,2200000
Piso,Barajas,138,3,0,1,1,0,0,0,402500
Piso,Chamartín,303,4,1,1,1,1,1,0,1750000
Piso,Centro,91,2,1,1,1,0,0,0,819000
Piso,San Blas,75,3,0,0,0,1,0,0,175000
Piso,Ciudad Lineal,90,3,1,1,1,1,0,0,299000
Piso,Latina,125,4,0,1,1,1,0,1,310000
Piso,Tetuán,84,2,1,1,1,1,1,0,310000
Piso,Tetuán,149,4,1,0,0,1,0,0,423272
Piso,Salamanca,370,4,1,1,1,0,0,0,3500000
Piso,Tetuán,100,1,1,0,0,0,0,0,477700
Piso,Ciudad Lineal,61,2,0,1,1,1,0,0,188000
Piso,Hortaleza,135,4,1,1,1,1,0,1,410000
Piso,Fuencarral,144,4,0,1,0,0,0,1,431205
Piso,Latina,71,3,0,0,1,0,0,1,179597
Piso,Chamberí,140,4,0,1,1,1,1,1,1050000
Piso,Latina,90,3,0,1,1,1,0,1,160000
Piso,San Blas,48,2,1,1,1,1,0,0,160000
Piso,San Blas,122,2,1,1,1,1,1,1,450000
Piso,Ciudad Lineal,84,3,0,1,0,0,0,0,170000
Piso,Salamanca,161,3,1,1,1,1,1,0,1050000
Piso,Salamanca,87,3,0,0,0,0,0,0,640000
Piso,Moncloa,292,5,1,1,1,1,1,1,1150000
Piso,Villaverde,50,2,1,1,0,1,0,0,129999
Piso,Salamanca,30,1,1,1,1,1,0,0,229900
Piso,Chamberí,343,4,1,1,1,1,1,1,2955000
Piso,Salamanca,240,4,1,0,0,0,0,1,2400000
Piso,Puente de Vallecas,66,2,1,0,0,0,0,1,131999
Piso,Centro,25,1,1,1,0,1,0,0,170000
Piso,San Blas,140,4,1,1,1,1,0,1,259000
Piso,Carabanchel,72,2,1,0,1,1,0,1,164000
Piso,Centro,119,3,1,0,0,1,0,0,959000
Piso,Tetuán,78,1,1,1,1,1,1,1,485000
Piso,Tetuán,149,4,0,1,1,1,0,0,423273
Piso,Usera,79,3,1,0,0,1,0,1,139000
Ático,Chamartín,160,3,1,1,1,1,1,1,990000
Ático,Salamanca,136,4,0,1,1,1,1,1,569000
Piso,Villaverde,85,3,0,1,0,1,0,1,133000
Piso,Puente de Vallecas,53,2,0,0,0,1,0,1,120000
Piso,Moncloa,78,3,0,0,1,1,0,1,220000
Dúplex,Hortaleza,134,2,1,1,1,0,1,1,539500
Piso,Salamanca,44,1,1,1,1,1,0,0,250000
Piso,Salamanca,129,4,1,0,1,1,0,0,620000
Piso,Usera,110,3,1,1,1,1,0,0,300000
Piso,Villa de Vallecas,52,1,1,1,1,1,0,0,166550
Piso,Carabanchel,75,3,1,0,0,1,0,1,1850000
Piso,Salamanca,117,2,0,1,1,1,1,0,625000
Piso,Salamanca,70,2,1,1,1,1,0,0,500000
Piso,Chamberí,103,4,0,1,1,1,0,1,580000
Piso,Centro,122,3,1,1,1,1,0,0,689000
Piso,Vicálvaro,196,3,1,1,1,0,1,1,485000
Piso,Centro,80,3,1,0,1,1,0,0,390000
Piso,San Blas,85,3,0,0,0,1,0,1,235000
Dúplex,Retiro,60,2,1,0,1,1,0,0,315800
Piso,Villa de Vallecas,49,2,1,0,0,0,0,0,116000
Piso,Ciudad Lineal,104,3,0,1,0,1,0,1,269900
Piso,Centro,145,3,1,1,1,1,0,1,1199000
Piso,Ciudad Lineal,88,3,0,1,1,1,0,0,224000
Piso,Chamberí,75,3,1,0,1,1,1,0,550000
Piso,Villaverde,65,2,1,1,1,1,0,0,115000
Piso,Chamartín,75,2,0,1,1,1,0,0,317600
Piso,Fuencarral,144,3,1,1,1,1,1,1,499000
Piso,Chamartín,250,4,1,1,1,1,0,1,1470000
Piso,Retiro,138,4,0,0,1,1,0,0,556000
Piso,Centro,200,4,1,0,0,0,0,0,829000
Piso,Villaverde,95,4,0,1,0,1,0,1,207000
Piso,Carabanchel,142,4,1,1,1,1,1,0,387000
Ático,Hortaleza,72,2,0,1,1,1,0,1,289000
Piso,Chamartín,125,4,1,0,1,1,0,0,670000
Piso,Salamanca,190,3,1,1,1,1,0,0,1225000
Dúplex,Centro,78,2,1,0,1,1,0,0,310000
Piso,Chamartín,108,3,0,1,1,1,1,1,525000
Piso,Retiro,74,3,0,1,0,0,0,0,200000
Piso,Ciudad Lineal,86,3,1,0,0,1,0,1,218000
Piso,Carabanchel,96,3,1,1,0,1,0,0,200000
Piso,Usera,37,1,0,1,0,1,0,0,119900
Piso,Retiro,345,5,1,0,1,1,0,0,1850000
Piso,Tetuán,103,2,1,1,1,1,0,0,479000
Piso,San Blas,87,2,1,1,1,1,1,0,310000
Piso,Salamanca,310,5,1,1,1,1,1,0,3300000
Piso,Centro,77,2,1,0,0,1,0,0,207000
Piso,Salamanca,204,3,0,1,1,1,0,1,750000
Piso,Retiro,103,3,1,1,1,1,0,0,530000
Piso,Vicálvaro,62,3,1,0,0,1,0,1,160000
Dúplex,Tetuán,49,1,1,0,0,1,0,0,230000
Ático,Ciudad Lineal,100,2,1,1,1,1,1,1,449900
Piso,Villa de Vallecas,58,3,0,0,0,1,0,0,110000
Piso,Hortaleza,158,3,1,1,1,1,1,1,725000
Piso,Carabanchel,58,2,0,0,1,1,0,0,168000
Piso,Moncloa,161,4,1,1,1,1,1,1,900000
Piso,Salamanca,118,3,0,0,1,1,0,0,1190000
Piso,Centro,225,3,1,1,1,1,1,1,1290000
Piso,Carabanchel,40,1,0,0,1,0,0,0,106500
Piso,Puente de Vallecas,74,2,0,0,0,0,0,0,139000
Piso,Arganzuela,102,3,1,0,1,1,1,1,400000
Piso,Fuencarral,119,3,1,1,1,1,1,0,475000
Piso,Chamberí,280,5,0,0,1,1,0,0,2700000
Piso,Arganzuela,44,2,0,0,0,1,0,0,171100
Piso,Centro,90,2,1,1,0,1,0,0,395000
Piso,Salamanca,162,4,1,1,1,1,0,0,794750
Piso,Ciudad Lineal,70,2,1,1,1,1,0,1,265000
Piso,Latina,64,2,0,1,0,1,0,1,225000
Piso,Retiro,136,4,0,1,1,1,1,0,750000
Piso,San Blas,52,2,0,1,0,0,0,0,118000
Piso,Centro,119,2,1,1,1,1,0,0,410000
Piso,Salamanca,50,1,1,1,1,1,0,0,299000
Piso,Tetuán,80,1,1,1,1,1,1,0,440000
Piso,Chamartín,270,5,1,1,1,1,1,1,2300000
Piso,Chamartín,118,3,1,1,1,1,1,1,580000
Piso,Tetuán,119,3,0,1,1,1,1,1,450000
Ático,Salamanca,470,5,1,1,1,1,1,1,8000000
Dúplex,San Blas,80,2,1,0,1,0,1,0,250000
Piso,Salamanca,147,4,1,0,1,1,0,0,1150000
Piso,Puente de Vallecas,70,2,1,0,1,1,0,1,130000
Piso,San Blas,69,3,0,0,0,1,0,1,165000
Piso,Arganzuela,80,3,0,1,1,1,0,0,449000
Piso,Centro,134,2,1,1,1,1,0,1,1440000
Piso,Centro,52,2,1,0,1,1,0,0,459000
Piso,Tetuán,239,5,1,1,1,1,1,1,995000
Ático,Chamberí,75,2,1,0,1,1,0,1,600000
Piso,Hortaleza,97,3,1,1,1,1,1,1,505000
Piso,Fuencarral,162,3,1,1,1,1,1,0,585000
Piso,Salamanca,75,2,1,1,1,1,0,1,395000
Ático,Centro,100,2,1,1,0,0,0,1,799000
Piso,Chamberí,35,1,0,0,0,1,0,0,190000
Ático,Retiro,280,5,1,1,1,1,0,1,2500000
Ático,Moncloa,227,4,1,1,1,1,1,1,1200000
Piso,Ciudad Lineal,100,3,1,1,1,1,0,0,450000
Piso,Chamartín,247,4,0,0,1,0,1,1,1400000
Piso,Centro,270,3,1,0,1,0,0,0,1850000
Piso,Carabanchel,54,2,0,1,1,0,0,0,149000
Piso,Centro,77,2,1,1,1,0,0,0,699000
Piso,Centro,115,3,1,1,1,1,0,0,460000
Piso,Moncloa,138,6,0,0,1,1,1,0,640000
Piso,Retiro,175,3,0,1,1,1,0,1,570000
Piso,Centro,261,9,0,0,1,1,0,0,1095000
Piso,Latina,64,3,1,0,0,1,0,0,176000
Piso,Latina,63,3,0,1,1,0,0,1,163000
Piso,Moratalaz,70,2,1,1,1,1,1,1,269000
Piso,Chamartín,221,3,1,1,1,1,1,1,1500000
Piso,Retiro,80,2,1,0,1,1,0,0,645000
Piso,Centro,186,7,0,0,0,0,0,0,650000
Piso,Salamanca,190,4,0,1,1,1,1,1,1580000
Piso,Centro,64,1,1,0,1,1,0,0,414900
Piso,Centro,50,2,0,0,1,0,0,0,259000
Piso,Villaverde,63,3,1,0,0,0,0,0,119700
Piso,Ciudad Lineal,82,2,0,1,0,1,0,0,179000
Piso,Arganzuela,89,3,1,0,1,1,1,0,340000
Piso,Puente de Vallecas,51,1,0,0,1,0,0,0,123000
Ático,Hortaleza,252,2,1,1,1,1,1,1,899000
Piso,Centro,101,5,0,0,0,1,0,0,400000
Piso,Carabanchel,89,2,0,1,1,1,0,0,293600
Piso,Centro,60,2,0,0,1,1,0,0,349000
Piso,Puente de Vallecas,50,2,1,0,0,1,0,0,125000
Piso,Retiro,50,2,1,0,1,1,0,1,185000
Piso,Moncloa,110,3,0,0,1,0,0,1,330000
Piso,Moncloa,106,2,1,1,1,1,1,0,490000
Piso,Barajas,77,2,1,1,0,1,0,1,193000
Piso,Chamberí,299,10,0,1,1,1,0,0,1425000
Piso,Centro,77,2,0,1,1,1,0,0,699000
Ático,Fuencarral,164,3,1,1,1,1,1,1,1050000
Piso,Chamartín,295,4,1,1,1,1,0,1,1396000
Piso,Villaverde,69,3,1,1,0,1,0,1,159000
Piso,Centro,122,2,1,1,1,1,0,0,780000
Piso,Hortaleza,82,3,0,1,0,0,0,1,220000
Piso,Salamanca,81,3,1,1,1,1,0,0,375000
Piso,Centro,252,8,0,0,0,0,0,0,899000
Piso,Centro,102,2,1,0,1,1,0,0,839000
Piso,Ciudad Lineal,115,4,1,0,1,1,1,0,610000
